 (-1.491777387609071148e+01+0.000000000000000000e+00j)
 (-1.395486471453649102e+01+3.637978807091713027e-15j)
 (-1.297042632036963639e+01+0.000000000000000000e+00j)
 (-1.197092119392685916e+01+0.000000000000000000e+00j)
 (-1.096292328430845409e+01+0.000000000000000000e+00j)
 (-9.953077267823886132e+00+1.818989403545856514e-15j)
 (-8.948057376851364708e+00+3.637978807091713027e-15j)
 (-7.954526018949517940e+00+0.000000000000000000e+00j)
 (-6.979092427311533342e+00+0.000000000000000000e+00j)
 (-6.028271583525709687e+00+1.818989403545856514e-15j)
 (-5.108443652101322563e+00+1.818989403545856514e-15j)
 (-4.225814163343793339e+00+0.000000000000000000e+00j)
 (-3.386375176934964149e+00+1.818989403545856514e-15j)
 (-2.595867653016114662e+00-1.818989403545856514e-15j)
 (-1.859745250715550302e+00+0.000000000000000000e+00j)
 (-1.183139765947426980e+00+0.000000000000000000e+00j)
 (-5.708284109805449313e-01+0.000000000000000000e+00j)
 (-2.720312778799143308e-02+5.456968210637569541e-15j)
 (4.437578843997070921e-01-3.637978807091713027e-15j)
 (8.385162595378419237e-01+3.637978807091713027e-15j)
 (1.153997018992235057e+00+3.637978807091713027e-15j)
 (1.387609449800937478e+00+3.637978807091713027e-15j)
 (1.537265182502040251e+00+4.547473508864641284e-15j)
 (1.601393360046212466e+00+4.547473508864641284e-15j)
 (1.578952805927612779e+00+9.094947017729282568e-16j)
 (1.469441116811964987e+00+1.818989403545856514e-15j)
 (1.272900622519294256e+00+2.728484105318784771e-15j)
 (9.899211741301132683e-01+9.094947017729282568e-16j)
 (6.216397391266755834e-01+9.094947017729282568e-16j)
 (1.697368007509112431e-01+1.818989403545856514e-15j)
 (-3.635704229448120106e-01-1.818989403545856514e-15j)
 (-9.755379066643045105e-01+2.273736754432320642e-15j)
 (-1.662907840331969034e+00+4.547473508864641284e-15j)
 (-2.421924676992361913e+00+4.547473508864641284e-16j)
 (-3.248354119326954503e+00-2.273736754432320642e-16j)
 (-4.137504941101613376e+00-4.547473508864641284e-16j)
 (-5.084253523572230371e+00+1.648459146963432515e-15j)
 (-6.083070971265845728e+00+1.904254531837068612e-15j)
 (-7.128052656708525170e+00-4.547473508864641284e-16j)
 (-8.212950029674718877e+00-2.842170943040400901e-15j)
 (-9.331204513465042538e+00+1.364242052659392385e-15j)
 (-1.047598329865520128e+01+4.547473508864641284e-16j)
 (-1.164021683376711636e+01+4.547473508864641284e-16j)
 (-1.281663780245632722e+01+0.000000000000000000e+00j)
 (-1.399782136814489597e+01+6.821210263296961926e-16j)
 (-1.517622645960445915e+01+2.728484105318784771e-15j)
 (-1.634423786485385577e+01-1.818989403545856514e-15j)
 (-1.749420889591341677e+01-1.136868377216160321e-15j)
 (-1.861850438348298198e+01-1.364242052659392385e-15j)
 (-1.970954375850176632e+01-1.818989403545856514e-15j)
 (-2.075984397681831695e+01+4.547473508864641284e-16j)
 (-2.176206204385237086e+01-1.136868377216160321e-15j)
 (-2.270903689816409710e+01+9.094947017729282568e-16j)
 (-2.359383041624855792e+01+2.728484105318784771e-15j)
 (-2.440976730562560348e+01-1.591615728102624449e-15j)
 (-2.515047365937096657e+01+1.136868377216160321e-15j)
 (-2.580991395259900045e+01+1.449507180950604483e-15j)
 (-2.638242627001965346e+01-1.705302565824240383e-15j)
 (-2.686275556350330618e+01-2.046363078989088775e-15j)
 (-2.724608474954228399e+01-2.501110429875552509e-15j)
 (-2.752806346853392228e+01+4.547473508864641284e-16j)
 (-2.770483434086039765e+01-3.183231456205248899e-15j)
 (-2.777305656873076245e+01-3.637978807091713027e-15j)
 (-2.772992674760081755e+01+0.000000000000000000e+00j)
 (-2.757319676661452945e+01-9.094947017729282568e-16j)
 (-2.730118869382572200e+01-4.547473508864641284e-15j)
 (-2.691280655887062778e+01-3.637978807091713027e-15j)
 (-2.640754496317319777e+01+0.000000000000000000e+00j)
 (-2.578549446557821057e+01-3.637978807091713027e-15j)
 (-2.504734370942060906e+01-9.094947017729282568e-16j)
 (-2.419437827535115915e+01-9.094947017729282568e-16j)
 (-2.322847626264415766e+01-5.456968210637569541e-15j)
 (-2.215210062010859104e+01+0.000000000000000000e+00j)
 (-2.096828826600546236e+01-3.637978807091713027e-15j)
 (-1.968063605443735398e+01-7.275957614183426055e-15j)
 (-1.829328366341949064e+01-5.456968210637569541e-15j)
 (-1.681089349716388170e+01-5.456968210637569541e-15j)
 (-1.523862771191133447e+01-3.637978807091713027e-15j)
 (-1.358212249083504553e+01-1.818989403545856514e-15j)
 (-1.184745970902299561e+01-3.637978807091713027e-15j)
 (-1.004113614423501488e+01-1.818989403545856514e-15j)
 (-8.170030402943195824e+00-1.818989403545856514e-15j)
 (-6.241367744021099284e+00-1.818989403545856514e-15j)
 (-4.262682994276073778e+00-3.637978807091713027e-15j)
 (-2.241781760752787900e+00-3.637978807091713027e-15j)
 (-1.867001543136320996e-01-3.637978807091713027e-15j)
 (1.894336752630880305e+00-5.456968210637569541e-15j)
 (3.992957504258835666e+00-5.456968210637569541e-15j)
 (6.100687639546165109e+00-3.637978807091713027e-15j)
 (8.208993630272747311e+00-1.818989403545856514e-15j)
 (1.030932713542512680e+01-1.818989403545856514e-15j)
 (1.239316932684447714e+01-5.456968210637569541e-15j)
 (1.445207504060150683e+01-1.818989403545856514e-15j)
 (1.647771650959851542e+01-5.456968210637569541e-15j)
 (1.846192643529717259e+01-1.091393642127513908e-14j)
 (2.039674016023573344e+01-9.094947017729282568e-15j)
 (2.227443670810845688e+01-5.456968210637569541e-15j)
 (2.408757846460590102e+01-7.275957614183426055e-15j)
 (2.582904927991892308e+01-7.275957614183426055e-15j)
 (2.749209078274980911e+01-5.456968210637569541e-15j)
 (2.907033670579840035e+01-1.997255511684255559e-15j)
 (3.055784503394368556e+01-4.940442191797350023e-15j)
 (3.194912779865642349e+01-1.729961725314121550e-15j)
 (3.323917835548771649e+01-1.729961725314121550e-15j)
 (3.442349599570501795e+01-1.729961725314121550e-15j)
 (3.549810775821134712e+01-4.102972394683640008e-15j)
 (3.645958732369933841e+01-2.738992397289618610e-15j)
 (3.730507088946911409e+01-3.303932899167925095e-16j)
 (3.803226994038558928e+01-2.060355015230914108e-15j)
 (3.863948084896836832e+01-1.568803766585703588e-15j)
 (3.912559125549795880e+01-1.167863087030502574e-15j)
 (3.949008319718290494e+01-3.129530160711450146e-15j)
 (3.973303297376181575e+01+2.317053483668264658e-16j)
